Nike,Fashion,2767.0,2026-08-02 09:26:11,true,2026-01-02,4340.0,290,Nike Accessories Fine,188,Accessories,Beck-Mitchell
Amul,Grocery,957.0,2026-08-02 09:26:11,true,2026-04-26,1403.0,291,Amul Dairy Chance,466,Dairy,Lucas-Jones
IKEA,Home,4508.0,2026-08-02 09:26:11,true,2025-04-06,5909.0,292,IKEA Lighting Official,115,Lighting,Miles and Sons
Amul,Grocery,459.0,2026-08-02 09:26:11,true,2025-08-28,588.0,293,Amul Vegetables Sure,471,Vegetables,"Barton, Tran and Lane"
Maybelline,Beauty,2726.0,2026-08-02 09:26:11,true,2026-04-25,3992.0,294,Maybelline Makeup Senior,338,Makeup,Contreras Group
Amul,Grocery,471.0,2026-08-02 09:26:11,true,2026-01-25,767.0,295,Amul Vegetables Success,436,Vegetables,Blanchard-Moore
Lakmé,Beauty,890.0,2026-08-02 09:26:11,true,2025-07-15,1357.0,296,Lakmé Makeup According,394,Makeup,"Barnett, Moore and Hernandez"
Sony,Electronics,86750.0,2026-08-02 09:26:11,true,2025-10-26,97834.0,297,Sony Cameras Word,313,Cameras,Collins Ltd
Philips,Home,22611.0,2026-08-02 09:26:11,true,2026-06-20,27480.0,298,Philips Lighting Mother,350,Lighting,"Winters, Velasquez and Pruitt"
Kellogg's,Grocery,495.0,2026-08-02 09:26:11,true,2024-10-29,658.0,299,Kellogg's Beverages Recognize,497,Beverages,"Conner, Moore and Jones"
Bose,Electronics,79181.0,2026-08-02 09:26:11,true,2025-07-23,98699.0,300,Bose Smartwatches Major,246,Smartwatches,Wood-Gonzales
PepsiCo,Grocery,1127.0,2026-08-02 09:26:11,true,2025-08-01,1447.0,301,PepsiCo Vegetables Represent,147,Vegetables,"Salazar, Steele and Walsh"
Bose,Electronics,67930.0,2026-08-02 09:26:11,true,2024-11-18,81236.0,302,Bose Laptops Above,458,Laptops,Thomas-Lopez
PepsiCo,Grocery,269.0,2026-08-02 09:26:11,true,2024-08-22,419.0,303,PepsiCo Dairy Rest,398,Dairy,Bell-Chung
Britannia,Grocery,177.0,2026-08-02 09:26:11,true,2025-12-09,265.0,304,Britannia Beverages Community,345,Beverages,"Lang, Brewer and Dyer"
Dell,Electronics,61112.0,2026-08-02 09:26:11,true,2026-07-07,71666.0,305,Dell Cameras Security,333,Cameras,Webb-Hanson
Adidas,Fashion,3927.0,2026-08-02 09:26:11,true,2025-10-02,5787.0,306,Adidas Accessories Tax,130,Accessories,Miller Ltd
Britannia,Grocery,83.0,2026-08-02 09:26:11,true,2025-06-02,121.0,307,Britannia Vegetables Become,434,Vegetables,Valdez-Hull
Adidas,Fashion,3016.0,2026-08-02 09:26:11,true,2025-03-19,5966.0,308,Adidas Kidswear Total,96,Kidswear,"Morgan, Moore and York"
Samsung,Electronics,72024.0,2026-08-02 09:26:11,true,2026-07-07,90451.0,309,Samsung Mobile Phones Get,25,Mobile Phones,"Anderson, Jones and Rivers"
L'Oréal,Beauty,193.0,2026-08-02 09:26:11,true,2024-10-24,280.0,310,L'Oréal Makeup Choose,316,Makeup,"Lucas, Brown and Durham"
L'Oréal,Beauty,811.0,2026-08-02 09:26:11,true,2025-01-12,1167.0,311,L'Oréal Fragrances Author,459,Fragrances,"Melton, Wheeler and Jordan"
Prestige,Home,29561.0,2026-08-02 09:26:11,true,2024-12-23,44957.0,312,Prestige Furniture Modern,381,Furniture,Scott-Moore
Dell,Electronics,5356.0,2026-08-02 09:26:11,true,2025-09-08,7624.0,313,Dell Headphones Reach,93,Headphones,Nelson-Waller
Britannia,Grocery,658.0,2026-08-02 09:26:11,true,2025-08-24,934.0,314,Britannia Fruits Yard,279,Fruits,"Knight, Reid and Alvarez"
Dell,Electronics,10430.0,2026-08-02 09:26:11,true,2026-05-18,13662.0,315,Dell Smartwatches Bar,39,Smartwatches,"Sanchez, Fernandez and Anderson"
Nestlé,Grocery,237.0,2026-08-02 09:26:11,true,2025-03-21,314.0,316,Nestlé Vegetables Land,149,Vegetables,Franco-Arias
Zara,Fashion,727.0,2026-08-02 09:26:11,true,2026-06-19,1297.0,317,Zara Footwear Away,9,Footwear,Johnson-Jensen
L'Oréal,Beauty,2603.0,2026-08-02 09:26:11,true,2025-04-27,4379.0,318,L'Oréal Haircare Some,405,Haircare,Randall-Wallace
PepsiCo,Grocery,1097.0,2026-08-02 09:26:11,true,2025-03-02,1796.0,319,PepsiCo Fruits Stage,217,Fruits,"Wilson, Schneider and Hopkins"
Lakmé,Beauty,780.0,2026-08-02 09:26:11,true,2025-03-12,1091.0,320,Lakmé Makeup Recognize,24,Makeup,Peterson PLC
Nestlé,Grocery,993.0,2026-08-02 09:26:11,true,2024-08-18,1421.0,321,Nestlé Snacks Happy,14,Snacks,Fowler Ltd
Kellogg's,Grocery,1318.0,2026-08-02 09:26:11,true,2025-11-15,1757.0,322,Kellogg's Fruits Its,47,Fruits,"Osborne, Kim and Rodriguez"
Adidas,Fashion,3898.0,2026-08-02 09:26:11,true,2025-10-30,6807.0,323,Adidas Footwear Blue,295,Footwear,Hayes-Marquez
Nivea,Beauty,1644.0,2026-08-02 09:26:11,true,2025-12-19,2252.0,324,Nivea Skincare Board,334,Skincare,"Rodriguez, Turner and Davis"
Samsung,Electronics,79516.0,2026-08-02 09:26:11,true,2025-02-17,97144.0,325,Samsung Headphones Build,22,Headphones,Owens-Sanchez
IKEA,Home,11839.0,2026-08-02 09:26:11,true,2026-06-05,17940.0,326,IKEA Decor Brother,342,Decor,Williams-Martinez
Nestlé,Grocery,754.0,2026-08-02 09:26:11,true,2025-06-06,1156.0,327,Nestlé Fruits Style,90,Fruits,Espinoza Group
Lakmé,Beauty,2574.0,2026-08-02 09:26:11,true,2026-05-23,3530.0,328,Lakmé Personal Care Reflect,88,Personal Care,Miller PLC
Nivea,Beauty,949.0,2026-08-02 09:26:11,true,2025-02-26,1308.0,329,Nivea Makeup Five,39,Makeup,Perez-Garcia
Kellogg's,Grocery,1222.0,2026-08-02 09:26:11,true,2024-09-11,1603.0,330,Kellogg's Beverages Ability,458,Beverages,Barnes-Flores
Lakmé,Beauty,2394.0,2026-08-02 09:26:11,true,2024-10-14,3309.0,331,Lakmé Personal Care Change,275,Personal Care,Mckinney Group
Philips,Home,31237.0,2026-08-02 09:26:11,true,2025-12-19,46248.0,332,Philips Bedding Focus,292,Bedding,Garcia-Malone
Levi's,Fashion,4014.0,2026-08-02 09:26:11,true,2025-05-04,7778.0,333,Levi's Kidswear Activity,245,Kidswear,Smith-Smith
Amul,Grocery,1207.0,2026-08-02 09:26:11,true,2025-06-10,1992.0,334,Amul Snacks This,128,Snacks,Williams and Sons
Sony,Electronics,14309.0,2026-08-02 09:26:11,true,2025-09-21,18928.0,335,Sony Laptops Them,96,Laptops,Montoya Inc
Lakmé,Beauty,272.0,2026-08-02 09:26:11,true,2025-11-05,442.0,336,Lakmé Personal Care After,34,Personal Care,"Harris, Pierce and Carter"
Maybelline,Beauty,2051.0,2026-08-02 09:26:11,true,2026-01-27,3623.0,337,Maybelline Haircare I,66,Haircare,Gibson-Fletcher
Philips,Home,37240.0,2026-08-02 09:26:11,true,2025-05-27,48189.0,338,Philips Lighting Seven,157,Lighting,Price-Flores
Dell,Electronics,54021.0,2026-08-02 09:26:11,true,2025-12-05,65435.0,339,Dell Laptops Plant,412,Laptops,Anderson-Edwards
Amul,Grocery,1082.0,2026-08-02 09:26:11,true,2025-09-22,1411.0,340,Amul Snacks Operation,125,Snacks,Galloway PLC
Sony,Electronics,47745.0,2026-08-02 09:26:11,true,2025-03-29,67484.0,341,Sony Smartwatches Official,19,Smartwatches,"Jefferson, Farmer and Patrick"
H&M,Fashion,2580.0,2026-08-02 09:26:11,true,2026-01-26,3655.0,342,H&M Accessories Foreign,226,Accessories,Davis-Obrien
Dove,Beauty,2113.0,2026-08-02 09:26:11,true,2026-06-29,2840.0,343,Dove Skincare Statement,76,Skincare,Townsend LLC
PepsiCo,Grocery,747.0,2026-08-02 09:26:11,true,2024-08-25,971.0,344,PepsiCo Fruits Positive,277,Fruits,"Coleman, Walker and Aguilar"
Sony,Electronics,47300.0,2026-08-02 09:26:11,true,2026-02-12,63121.0,345,Sony Laptops Knowledge,58,Laptops,Gordon-Bridges
PepsiCo,Grocery,942.0,2026-08-02 09:26:11,true,2026-04-26,1414.0,346,PepsiCo Vegetables Each,2,Vegetables,Butler-Palmer
Nestlé,Grocery,1156.0,2026-08-02 09:26:11,true,2025-03-05,1706.0,347,Nestlé Vegetables Minute,35,Vegetables,Finley and Sons
Nivea,Beauty,2188.0,2026-08-02 09:26:11,true,2025-08-04,3199.0,348,Nivea Haircare Again,485,Haircare,"Hoffman, Cunningham and Smith"
Lakmé,Beauty,521.0,2026-08-02 09:26:11,true,2025-10-26,767.0,349,Lakmé Fragrances Truth,304,Fragrances,Johnson-Johnston
Godrej,Home,6922.0,2026-08-02 09:26:11,true,2026-02-13,8382.0,350,Godrej Bedding Toward,252,Bedding,Sherman Inc
IKEA,Home,3661.0,2026-08-02 09:26:11,true,2024-09-26,4987.0,351,IKEA Bedding Coach,95,Bedding,Garrett Inc
Apple,Electronics,30372.0,2026-08-02 09:26:11,true,2026-04-28,41766.0,352,Apple Laptops Some,32,Laptops,"Zimmerman, Wall and Phillips"
Dell,Electronics,18705.0,2026-08-02 09:26:11,true,2025-02-17,21559.0,353,Dell Headphones Cell,57,Headphones,Fuentes Inc
IKEA,Home,13695.0,2026-08-02 09:26:11,true,2024-08-27,18113.0,354,IKEA Furniture Use,178,Furniture,Woods-Gomez
Havells,Home,40307.0,2026-08-02 09:26:11,true,2025-08-20,48556.0,355,Havells Lighting Peace,302,Lighting,Williams-Howard
Zara,Fashion,2673.0,2026-08-02 09:26:11,true,2026-05-08,4125.0,356,Zara Accessories Kind,67,Accessories,"Wagner, Howe and Johnson"
Sony,Electronics,65064.0,2026-08-02 09:26:11,true,2025-11-20,75374.0,357,Sony Cameras Page,156,Cameras,Johnson LLC
Apple,Electronics,62895.0,2026-08-02 09:26:11,true,2025-09-08,89676.0,358,Apple Smartwatches Natural,199,Smartwatches,White LLC
Bose,Electronics,37299.0,2026-08-02 09:26:11,true,2025-08-23,41864.0,359,Bose Mobile Phones Reveal,497,Mobile Phones,"Sandoval, Barron and Porter"
Nike,Fashion,3062.0,2026-08-02 09:26:11,true,2026-03-30,4924.0,360,Nike Accessories Do,60,Accessories,Graham-Torres
Dell,Electronics,10677.0,2026-08-02 09:26:11,true,2024-12-11,15040.0,361,Dell Cameras Make,109,Cameras,Williams Group
PepsiCo,Grocery,1048.0,2026-08-02 09:26:11,true,2025-06-28,1439.0,362,PepsiCo Snacks Material,432,Snacks,Cross-Rodriguez
Apple,Electronics,56331.0,2026-08-02 09:26:11,true,2026-04-16,64625.0,363,Apple Headphones Culture,193,Headphones,"Johnston, Smith and Donovan"
Apple,Electronics,40320.0,2026-08-02 09:26:11,true,2025-02-18,47799.0,364,Apple Mobile Phones Popular,208,Mobile Phones,"Kelley, Burgess and Thompson"
Prestige,Home,23952.0,2026-08-02 09:26:11,true,2024-09-25,29183.0,365,Prestige Furniture Beautiful,297,Furniture,Thompson-Adams
H&M,Fashion,2861.0,2026-08-02 09:26:11,true,2024-08-22,3816.0,366,H&M Kidswear Inside,69,Kidswear,Hall-Gibson
Havells,Home,30966.0,2026-08-02 09:26:11,true,2025-03-25,39185.0,367,Havells Lighting Family,315,Lighting,Gonzales Ltd
Philips,Home,36663.0,2026-08-02 09:26:11,true,2025-11-01,46294.0,368,Philips Kitchenware Particular,393,Kitchenware,Barnes-Chavez
Levi's,Fashion,4586.0,2026-08-02 09:26:11,true,2025-03-03,6857.0,369,Levi's Women's Clothing Pass,266,Women's Clothing,Little-Brown
Samsung,Electronics,35986.0,2026-08-02 09:26:11,true,2025-03-01,41909.0,370,Samsung Laptops Hold,473,Laptops,Baker LLC
Dell,Electronics,25797.0,2026-08-02 09:26:11,true,2025-12-02,33078.0,371,Dell Cameras Candidate,386,Cameras,Malone-Moody
IKEA,Home,6649.0,2026-08-02 09:26:11,true,2025-09-14,10123.0,372,IKEA Furniture Significant,482,Furniture,Cox LLC
Kellogg's,Grocery,1016.0,2026-08-02 09:26:11,true,2025-12-02,1310.0,373,Kellogg's Snacks Land,73,Snacks,Medina-Campbell
Havells,Home,22356.0,2026-08-02 09:26:11,true,2025-12-22,30032.0,374,Havells Lighting Father,378,Lighting,Evans-Henson
Bose,Electronics,57604.0,2026-08-02 09:26:11,true,2025-10-02,64700.0,375,Bose Smartwatches Although,3,Smartwatches,"Davenport, Conley and Castro"
Adidas,Fashion,1033.0,2026-08-02 09:26:11,true,2025-12-28,1741.0,376,Adidas Accessories And,22,Accessories,"Horton, Phillips and Sullivan"
Adidas,Fashion,1238.0,2026-08-02 09:26:11,true,2024-10-06,1792.0,377,Adidas Men's Clothing Notice,270,Men's Clothing,Roman PLC
Nivea,Beauty,2272.0,2026-08-02 09:26:11,true,2026-03-28,3190.0,378,Nivea Personal Care Prepare,192,Personal Care,Mitchell-White
PepsiCo,Grocery,299.0,2026-08-02 09:26:11,true,2026-04-06,398.0,379,PepsiCo Dairy Buy,125,Dairy,"White, Hutchinson and Brooks"
IKEA,Home,23887.0,2026-08-02 09:26:11,true,2025-10-27,28829.0,380,IKEA Bedding Second,10,Bedding,Bailey Inc
Sony,Electronics,71326.0,2026-08-02 09:26:11,true,2026-05-22,97947.0,381,Sony Mobile Phones Visit,319,Mobile Phones,Berry-Martin
Godrej,Home,16161.0,2026-08-02 09:26:11,true,2025-08-16,24482.0,382,Godrej Kitchenware Memory,196,Kitchenware,Bowman-Pineda
IKEA,Home,9441.0,2026-08-02 09:26:11,true,2025-02-28,12537.0,383,IKEA Lighting When,410,Lighting,Davis Group
Britannia,Grocery,945.0,2026-08-02 09:26:11,true,2025-05-05,1217.0,384,Britannia Beverages Focus,478,Beverages,Williamson and Sons
Philips,Home,21814.0,2026-08-02 09:26:11,true,2024-11-09,32806.0,385,Philips Kitchenware Item,204,Kitchenware,Cuevas-Ho
Nivea,Beauty,2716.0,2026-08-02 09:26:11,true,2024-09-24,4000.0,386,Nivea Fragrances Poor,382,Fragrances,Collins-Williams
IKEA,Home,21077.0,2026-08-02 09:26:11,true,2025-07-22,26313.0,387,IKEA Kitchenware Once,479,Kitchenware,Webb-Ross
Apple,Electronics,66009.0,2026-08-02 09:26:11,true,2025-09-24,75997.0,388,Apple Headphones School,222,Headphones,"Buck, Maddox and Chapman"
Bose,Electronics,35019.0,2026-08-02 09:26:11,true,2025-09-27,46912.0,389,Bose Mobile Phones Style,423,Mobile Phones,Macdonald-Graham
Dove,Beauty,2021.0,2026-08-02 09:26:11,true,2025-02-04,2951.0,390,Dove Fragrances Bit,244,Fragrances,"Hartman, Bennett and Jacobs"
Bose,Electronics,10403.0,2026-08-02 09:26:11,true,2024-11-28,12907.0,391,Bose Smartwatches Threat,345,Smartwatches,Lee Group
Britannia,Grocery,48.0,2026-08-02 09:26:11,true,2025-10-25,61.0,392,Britannia Beverages Behind,466,Beverages,"Lloyd, Roberts and Torres"
Philips,Home,1248.0,2026-08-02 09:26:11,true,2025-08-14,1758.0,393,Philips Furniture Improve,126,Furniture,"Smith, Reynolds and Reilly"
Kellogg's,Grocery,930.0,2026-08-02 09:26:11,true,2025-10-12,1188.0,394,Kellogg's Snacks Start,396,Snacks,"Wiley, Sanchez and Perez"
Nestlé,Grocery,142.0,2026-08-02 09:26:11,true,2025-07-22,190.0,395,Nestlé Snacks Sell,278,Snacks,Hicks-Frazier
Samsung,Electronics,76879.0,2026-08-02 09:26:11,true,2024-09-06,87162.0,396,Samsung Cameras Eye,484,Cameras,"Williams, Walters and Eaton"
Britannia,Grocery,1254.0,2026-08-02 09:26:11,true,2025-04-06,1929.0,397,Britannia Fruits Teach,185,Fruits,Wheeler Inc
Bose,Electronics,14718.0,2026-08-02 09:26:11,true,2026-07-14,20278.0,398,Bose Headphones Simple,256,Headphones,Smith-Johnson
Nivea,Beauty,2339.0,2026-08-02 09:26:11,true,2024-10-14,3741.0,399,Nivea Haircare Though,92,Haircare,"Jones, Vega and Patterson"
Nestlé,Grocery,43.0,2026-08-02 09:26:11,true,2026-05-07,71.0,400,Nestlé Snacks Safe,222,Snacks,Richards Group
Maybelline,Beauty,1447.0,2026-08-02 09:26:11,true,2024-08-11,2592.0,401,Maybelline Makeup Tv,176,Makeup,Patel-Paul
Amul,Grocery,1198.0,2026-08-02 09:26:11,true,2025-12-13,1669.0,402,Amul Beverages Point,191,Beverages,Brown-Pham
Adidas,Fashion,1691.0,2026-08-02 09:26:11,true,2026-07-23,2999.0,403,Adidas Accessories Easy,33,Accessories,Bowman PLC
Philips,Home,14708.0,2026-08-02 09:26:11,true,2026-02-11,17967.0,404,Philips Decor Cover,196,Decor,Sullivan LLC
IKEA,Home,34695.0,2026-08-02 09:26:11,true,2025-04-12,47340.0,405,IKEA Lighting Spend,23,Lighting,"Ford, Wood and Chandler"
Apple,Electronics,69148.0,2026-08-02 09:26:11,true,2026-02-21,77624.0,406,Apple Smartwatches Even,99,Smartwatches,Banks PLC
Nestlé,Grocery,408.0,2026-08-02 09:26:11,true,2026-07-21,549.0,407,Nestlé Beverages Unit,437,Beverages,Chandler Inc
Philips,Home,27424.0,2026-08-02 09:26:11,true,2025-10-08,39948.0,408,Philips Lighting Country,235,Lighting,"Holland, Dixon and Mason"
Bose,Electronics,34914.0,2026-08-02 09:26:11,true,2026-07-16,47641.0,409,Bose Laptops Everything,173,Laptops,Mccoy-Moore
Havells,Home,12797.0,2026-08-02 09:26:11,true,2025-02-11,16124.0,410,Havells Lighting Left,147,Lighting,Solomon Group
Nivea,Beauty,2247.0,2026-08-02 09:26:11,true,2025-05-09,3284.0,411,Nivea Skincare Their,495,Skincare,Flores Ltd
IKEA,Home,18038.0,2026-08-02 09:26:11,true,2026-01-31,25280.0,412,IKEA Kitchenware Run,352,Kitchenware,Mitchell-Simpson
Godrej,Home,18507.0,2026-08-02 09:26:11,true,2024-11-11,24556.0,413,Godrej Decor Will,486,Decor,Allen Group
Maybelline,Beauty,2179.0,2026-08-02 09:26:11,true,2026-07-26,3307.0,414,Maybelline Haircare Yet,15,Haircare,Smith LLC
Zara,Fashion,837.0,2026-08-02 09:26:11,true,2024-12-08,1346.0,415,Zara Women's Clothing Notice,247,Women's Clothing,"Brooks, Khan and Guerrero"
Samsung,Electronics,57436.0,2026-08-02 09:26:11,true,2025-11-01,68675.0,416,Samsung Cameras Also,109,Cameras,Dean and Sons
Dove,Beauty,471.0,2026-08-02 09:26:11,true,2024-12-19,669.0,417,Dove Haircare Former,392,Haircare,Collier and Sons
Dove,Beauty,2501.0,2026-08-02 09:26:11,true,2024-08-28,3457.0,418,Dove Haircare Yard,118,Haircare,"Stevenson, Sparks and Weaver"
Britannia,Grocery,744.0,2026-08-02 09:26:11,true,2026-02-01,999.0,419,Britannia Dairy Strategy,92,Dairy,"Nixon, Molina and Best"
Lakmé,Beauty,447.0,2026-08-02 09:26:11,true,2025-07-17,663.0,420,Lakmé Personal Care Involve,399,Personal Care,Boyd-Jones
Godrej,Home,11718.0,2026-08-02 09:26:11,true,2025-12-14,14587.0,421,Godrej Furniture Month,41,Furniture,Snow-Hooper
Zara,Fashion,3829.0,2026-08-02 09:26:11,true,2024-10-29,5605.0,422,Zara Accessories Wear,430,Accessories,Kim-Cohen
Nestlé,Grocery,376.0,2026-08-02 09:26:11,true,2026-03-20,499.0,423,Nestlé Dairy Age,110,Dairy,Li Ltd
Adidas,Fashion,3744.0,2026-08-02 09:26:11,true,2026-01-27,6147.0,424,Adidas Footwear Toward,438,Footwear,"Jackson, Wright and Navarro"
Apple,Electronics,9322.0,2026-08-02 09:26:11,true,2025-08-15,10739.0,425,Apple Mobile Phones Father,325,Mobile Phones,"Golden, Foster and Foster"
H&M,Fashion,2733.0,2026-08-02 09:26:11,true,2025-06-17,4464.0,426,H&M Footwear Throw,193,Footwear,"West, Flynn and Munoz"
Sony,Electronics,72771.0,2026-08-02 09:26:11,true,2024-09-13,82231.0,427,Sony Headphones Job,436,Headphones,"Miles, Snyder and Jacobs"
Philips,Home,5098.0,2026-08-02 09:26:11,true,2025-11-28,7520.0,428,Philips Kitchenware Book,272,Kitchenware,Velazquez-Martinez
Adidas,Fashion,5411.0,2026-08-02 09:26:11,true,2025-11-03,8597.0,429,Adidas Men's Clothing Million,415,Men's Clothing,Pena-Hernandez
Zara,Fashion,6571.0,2026-08-02 09:26:11,true,2024-08-28,9165.0,430,Zara Kidswear Sea,115,Kidswear,Terry Group
Lakmé,Beauty,2597.0,2026-08-02 09:26:11,true,2026-02-10,3770.0,431,Lakmé Fragrances Site,398,Fragrances,"Malone, George and Thompson"
Amul,Grocery,596.0,2026-08-02 09:26:11,true,2024-11-16,881.0,432,Amul Vegetables Meeting,63,Vegetables,Jones Group
Britannia,Grocery,822.0,2026-08-02 09:26:11,true,2024-08-04,1326.0,433,Britannia Beverages Investment,377,Beverages,King Inc
Bose,Electronics,7131.0,2026-08-02 09:26:11,true,2026-03-28,9513.0,434,Bose Laptops Happy,238,Laptops,"Good, Taylor and Scott"
Levi's,Fashion,3098.0,2026-08-02 09:26:11,true,2025-08-24,4202.0,435,Levi's Kidswear Say,314,Kidswear,"Salinas, Morgan and Hill"
Godrej,Home,6342.0,2026-08-02 09:26:11,true,2025-01-31,7757.0,436,Godrej Furniture Nothing,476,Furniture,"Brown, Phillips and Huber"
Kellogg's,Grocery,930.0,2026-08-02 09:26:11,true,2026-07-01,1209.0,437,Kellogg's Beverages Same,23,Beverages,"Garcia, Wells and Rollins"
IKEA,Home,35358.0,2026-08-02 09:26:11,true,2025-01-24,43977.0,438,IKEA Furniture Share,111,Furniture,Calhoun-Rodriguez
Amul,Grocery,140.0,2026-08-02 09:26:11,true,2025-10-11,226.0,439,Amul Dairy Source,104,Dairy,Holland-Huerta
Maybelline,Beauty,2060.0,2026-08-02 09:26:11,true,2026-03-07,2753.0,440,Maybelline Haircare Different,479,Haircare,Lewis-Garcia
Amul,Grocery,831.0,2026-08-02 09:26:11,true,2025-08-05,1216.0,441,Amul Vegetables Prepare,498,Vegetables,Campbell-Wilson
Sony,Electronics,57581.0,2026-08-02 09:26:11,true,2025-02-16,78599.0,442,Sony Mobile Phones For,193,Mobile Phones,"Chavez, Rodriguez and Smith"
Samsung,Electronics,59674.0,2026-08-02 09:26:11,true,2025-02-19,75536.0,443,Samsung Headphones Degree,226,Headphones,"Phillips, Mckay and Mason"
Amul,Grocery,408.0,2026-08-02 09:26:11,true,2026-06-03,610.0,444,Amul Snacks Stop,210,Snacks,Morrow-Bush
Havells,Home,19168.0,2026-08-02 09:26:11,true,2025-11-15,25485.0,445,Havells Kitchenware Herself,300,Kitchenware,Johnson-Clark
Zara,Fashion,2507.0,2026-08-02 09:26:11,true,2025-12-05,4698.0,446,Zara Men's Clothing Specific,430,Men's Clothing,Powell-Johnson
Prestige,Home,21648.0,2026-08-02 09:26:11,true,2025-11-19,25891.0,447,Prestige Lighting Say,61,Lighting,Smith-Garcia
Sony,Electronics,51705.0,2026-08-02 09:26:11,true,2024-09-07,61823.0,448,Sony Smartwatches Over,467,Smartwatches,"Francis, Leonard and Underwood"
Nivea,Beauty,1113.0,2026-08-02 09:26:11,true,2025-11-26,1639.0,449,Nivea Haircare Home,231,Haircare,Banks Ltd
L'Oréal,Beauty,302.0,2026-08-02 09:26:11,true,2025-09-17,471.0,450,L'Oréal Personal Care Join,229,Personal Care,"Harper, Russell and Duncan"
Levi's,Fashion,1204.0,2026-08-02 09:26:11,true,2025-11-19,1665.0,451,Levi's Accessories Court,490,Accessories,"Randolph, Martin and Paul"
Dell,Electronics,57038.0,2026-08-02 09:26:11,true,2025-01-23,68241.0,452,Dell Laptops Remain,4,Laptops,Zavala-Jordan
Nike,Fashion,3147.0,2026-08-02 09:26:11,true,2026-01-03,5123.0,453,Nike Accessories Site,250,Accessories,Kramer Inc
Havells,Home,31861.0,2026-08-02 09:26:11,true,2026-02-02,38421.0,454,Havells Lighting Heavy,310,Lighting,Scott-Richardson
Nike,Fashion,1219.0,2026-08-02 09:26:11,true,2025-11-14,2356.0,455,Nike Kidswear Lawyer,198,Kidswear,"Adams, Lewis and Gutierrez"
Zara,Fashion,2957.0,2026-08-02 09:26:11,true,2025-08-02,5729.0,456,Zara Women's Clothing Left,370,Women's Clothing,"Duncan, Miller and Smith"
Nivea,Beauty,1731.0,2026-08-02 09:26:11,true,2025-09-21,2622.0,457,Nivea Skincare North,58,Skincare,Arellano-Orozco
Apple,Electronics,66428.0,2026-08-02 09:26:11,true,2025-05-24,77442.0,458,Apple Laptops Develop,406,Laptops,Kirk Ltd
Sony,Electronics,75146.0,2026-08-02 09:26:11,true,2025-03-21,88152.0,459,Sony Smartwatches Begin,271,Smartwatches,Christian-Garcia
Philips,Home,7618.0,2026-08-02 09:26:11,true,2025-08-04,10146.0,460,Philips Lighting Simply,98,Lighting,Baker-Black
Kellogg's,Grocery,523.0,2026-08-02 09:26:11,true,2026-03-16,758.0,461,Kellogg's Snacks Draw,61,Snacks,"Chase, English and Peterson"
IKEA,Home,28726.0,2026-08-02 09:26:11,true,2025-06-18,39471.0,462,IKEA Lighting Economic,402,Lighting,Shah LLC
Prestige,Home,3416.0,2026-08-02 09:26:11,true,2025-05-17,5129.0,463,Prestige Bedding Which,249,Bedding,"Hunt, Pearson and Jones"
Maybelline,Beauty,1597.0,2026-08-02 09:26:11,true,2024-10-13,2613.0,464,Maybelline Fragrances Writer,113,Fragrances,"Ellis, Garcia and Wells"
PepsiCo,Grocery,375.0,2026-08-02 09:26:11,true,2026-03-29,532.0,465,PepsiCo Dairy Enjoy,462,Dairy,Guerrero and Sons
Dove,Beauty,3310.0,2026-08-02 09:26:11,true,2026-03-13,4631.0,466,Dove Makeup Great,259,Makeup,King Group
Zara,Fashion,1969.0,2026-08-02 09:26:11,true,2024-08-14,2860.0,467,Zara Footwear Direction,49,Footwear,Cabrera-Kim
Kellogg's,Grocery,203.0,2026-08-02 09:26:11,true,2025-03-10,284.0,468,Kellogg's Snacks Name,269,Snacks,Mcintyre Inc
Britannia,Grocery,98.0,2026-08-02 09:26:11,true,2025-01-21,161.0,469,Britannia Snacks Behavior,499,Snacks,Dunn PLC
Zara,Fashion,4631.0,2026-08-02 09:26:11,true,2025-12-13,8422.0,470,Zara Accessories Step,403,Accessories,"Carlson, Nichols and West"
Zara,Fashion,4877.0,2026-08-02 09:26:11,true,2025-06-19,6588.0,471,Zara Footwear Reveal,433,Footwear,Morgan PLC
Nike,Fashion,5313.0,2026-08-02 09:26:11,true,2025-04-10,8212.0,472,Nike Men's Clothing Lawyer,67,Men's Clothing,"Maxwell, Lopez and Martinez"
PepsiCo,Grocery,919.0,2026-08-02 09:26:11,true,2025-01-21,1373.0,473,PepsiCo Fruits Give,142,Fruits,Harris and Sons
Levi's,Fashion,4407.0,2026-08-02 09:26:11,true,2026-07-29,6116.0,474,Levi's Accessories Image,408,Accessories,Garcia LLC
Apple,Electronics,24949.0,2026-08-02 09:26:11,true,2025-12-03,28035.0,475,Apple Headphones Sell,285,Headphones,"Evans, Lopez and Johnson"
Nivea,Beauty,1878.0,2026-08-02 09:26:11,true,2024-12-09,3287.0,476,Nivea Makeup Ok,384,Makeup,Barnes Ltd
Nike,Fashion,1970.0,2026-08-02 09:26:11,true,2024-11-17,3543.0,477,Nike Footwear Stay,453,Footwear,Hines and Sons
Philips,Home,15823.0,2026-08-02 09:26:11,true,2026-04-24,23192.0,478,Philips Decor Deep,358,Decor,Hobbs-King
Levi's,Fashion,2980.0,2026-08-02 09:26:11,true,2026-01-03,4494.0,479,Levi's Accessories Management,311,Accessories,Cobb LLC
